#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,usage_iowait,cpu,cpu-total,rsavage.prod
,,5,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,usage_iowait,cpu,cpu-total,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,time_iowait,cpu,cpu1,rsavage.prod
,,6,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,time_iowait,cpu,cpu1,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,955811.640625,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,955812.1171875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,955812.578125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,955813.0859375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,955813.53125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,955813.984375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,955814.4921875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,955814.9921875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,955815.4609375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,955815.984375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,955816.484375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,955816.9453125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,955817.4375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,955817.9765625,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,955818.4296875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,955818.953125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,955819.4609375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,955819.921875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,955820.4375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,955820.953125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,955821.4375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,955821.9375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,955822.4140625,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:50Z,955822.9296875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:00Z,955823.46875,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:10Z,955823.9453125,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:20Z,955824.3984375,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:30Z,955824.8515625,time_system,cpu,cpu3,bigsur.prod
,,7,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:40Z,955825.5078125,time_system,cpu,cpu3,bigsur.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:01Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:11Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:21Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:31Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:41Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:51Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:01Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:11Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:21Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:31Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:41Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:51Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:01Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:11Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:21Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:31Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:41Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:51Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:01Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:11Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:21Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:31Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:41Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:51Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:01Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:11Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:21Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:31Z,0,time_steal,cpu,cpu3,tahoecity.prod
,,8,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:41Z,0,time_steal,cpu,cpu3,tahoecity.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:17:57Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:07Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:16Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:27Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:37Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:46Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:56Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:06Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:16Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:27Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:36Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:47Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:57Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:06Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:16Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:27Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:37Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:46Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:57Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:07Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:17Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:27Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:37Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:47Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:57Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:07Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:17Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:27Z,0,usage_nice,cpu,cpu0,rsavage.prod
,,9,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:22:37Z,0,usage_nice,cpu,cpu0,rsavage.prod

#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:00Z,3235262.890625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:10Z,3235264.609375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:20Z,3235266.3671875,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:30Z,3235268.1171875,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:40Z,3235269.8984375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:18:50Z,3235271.6640625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:00Z,3235273.453125,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:10Z,3235275.2734375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:20Z,3235277.28125,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:30Z,3235279.0625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:40Z,3235280.8359375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:19:50Z,3235282.6328125,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:00Z,3235284.4375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:10Z,3235286.640625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:20Z,3235288.390625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:30Z,3235290.1328125,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:40Z,3235291.8671875,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:20:50Z,3235293.578125,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:00Z,3235295.4765625,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:10Z,3235297.359375,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:20Z,3235299.046875,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:30Z,3235300.8046875,time_user,cpu,cpu-total,bigsur.prod
,,10,2020-02-25T22:17:54.068926364Z,2020-02-25T22:22:54.068926364Z,2020-02-25T22:21:40Z,3235302.53125,time_user,cpu,cpu-total,bigsur.prod
